DATE,HOME,AWAY,MODEL_SPREAD,ACTUAL_MARGIN,RESULT
2023-01-21 17:00:00+00:00,northeastern,charleston,1.12,-26,-1
2023-01-28 21:00:00+00:00,charleston,hofstra,5.41,-4,-1
2023-02-04 19:00:00+00:00,delaware,charleston,2.3,-17,-1
2023-02-09 00:00:00+00:00,charleston,unc wilmington,1.22,32,1
2023-02-11 21:00:00+00:00,hampton,charleston,1.26,-13,-1
2023-02-14 00:00:00+00:00,charleston,northeastern,4.88,36,1
2023-02-17 00:00:00+00:00,elon,charleston,1.04,-22,-1
2023-02-24 00:00:00+00:00,charleston,towson,3.98,8,1
2023-02-25 17:00:00+00:00,charleston,stony brook,4.58,40,1
2023-03-05 23:00:00+00:00,charleston,stony brook,4.58,22,1
2023-03-08 00:00:00+00:00,charleston,unc wilmington,1.22,5,1
2023-11-10 23:00:00+00:00,duquesne,charleston,1.62,18,1
2023-11-16 16:30:00+00:00,vermont,charleston,2.01,9,1
2023-11-17 19:30:00+00:00,wyoming,charleston,3.19,7,1
2023-11-19 18:00:00+00:00,coastal carolina,charleston,1.67,-8,-1
2023-12-01 23:00:00+00:00,liberty,charleston,1.57,-9,-1
2023-12-02 23:00:00+00:00,florida atlantic,charleston,2.33,16,1
2023-12-10 19:00:00+00:00,charleston,rhode island,2.08,15,1
2023-12-15 00:00:00+00:00,charleston,the citadel,4.98,15,1
2023-12-22 00:00:00+00:00,charleston,saint joseph's,2.66,7,1
2024-01-05 00:00:00+00:00,hofstra,charleston,1.46,-12,-1
2024-01-06 23:30:00+00:00,stony brook,charleston,2.55,-6,-1
2024-01-12 00:00:00+00:00,charleston,elon,2.63,18,1
2024-01-13 21:30:00+00:00,charleston,monmouth,2.93,11,1
2024-01-19 00:00:00+00:00,charleston,towson,1.87,-4,-1
2024-01-20 23:00:00+00:00,unc wilmington,charleston,4.47,9,1
2024-01-26 00:00:00+00:00,hampton,charleston,1.82,-21,-1
2024-02-02 00:00:00+00:00,charleston,unc wilmington,1.53,-6,-1
2024-02-10 20:30:00+00:00,charleston,drexel,2.4,10,1
2024-02-16 00:00:00+00:00,northeastern,charleston,2.77,-4,-1
2024-02-23 00:00:00+00:00,delaware,charleston,2.95,-19,-1
2024-02-24 17:00:00+00:00,towson,charleston,4.13,-16,-1
2024-03-02 19:00:00+00:00,charleston,hofstra,4.54,11,1
2024-03-10 16:00:00+00:00,charleston,monmouth,2.93,24,1
2024-03-11 22:00:00+00:00,charleston,towson,1.87,5,1
2024-11-04 17:00:00+00:00,southern illinois,charleston,4.8,-10,-1
2024-11-09 00:00:00+00:00,charleston,south florida,1.06,15,1
2024-11-17 21:00:00+00:00,charleston,liberty,3.13,-21,-1
2024-11-20 23:00:00+00:00,the citadel,charleston,3.21,-15,-1
2024-11-24 17:00:00+00:00,rhode island,charleston,4.98,38,1
2024-11-27 18:00:00+00:00,charleston,northern kentucky,1.39,15,1
2024-12-11 00:00:00+00:00,saint joseph's,charleston,3.27,-3,-1
2024-12-17 00:00:00+00:00,charleston,wofford,2.91,10,1
2024-12-22 20:00:00+00:00,charleston,oregon,2.02,-9,-1
2024-12-23 22:30:00+00:00,loyola chicago,charleston,4.18,-9,-1
2024-12-25 21:18:00+00:00,charlotte,charleston,4.64,-3,-1
2023-01-05 00:00:00+00:00,charleston southern,longwood,1.5,-5,-1
2023-01-07 19:00:00+00:00,presbyterian,charleston southern,5.13,-6,-1
2023-01-12 00:00:00+00:00,charleston southern,high point,0.46,37,1
2023-01-19 00:00:00+00:00,charleston southern,unc asheville,0.17,-10,-1
2023-01-26 00:00:00+00:00,winthrop,charleston southern,5.9,12,1
2023-01-28 23:00:00+00:00,longwood,charleston southern,4.5,-12,-1
2023-02-02 00:00:00+00:00,charleston southern,gardner webb,1.39,-8,-1
2023-02-05 00:00:00+00:00,high point,charleston southern,5.54,8,1
2023-02-11 22:30:00+00:00,charleston southern,radford,2.63,-19,-1
2023-02-18 22:30:00+00:00,charleston southern,winthrop,0.1,-8,-1
2023-02-22 23:30:00+00:00,unc asheville,charleston southern,5.83,18,1
2023-02-25 21:00:00+00:00,charleston southern,presbyterian,0.87,26,1
2023-03-01 23:00:00+00:00,high point,charleston southern,5.54,-2,-1
2023-03-03 17:00:00+00:00,unc asheville,charleston southern,5.83,9,1
2023-11-10 00:00:00+00:00,charleston southern,north florida,2.77,-11,-1
2023-11-24 18:00:00+00:00,wake forest,charleston southern,4.03,15,1
2023-11-29 00:00:00+00:00,the citadel,charleston southern,3.31,29,1
2023-12-14 00:00:00+00:00,charleston southern,north alabama,2.42,-12,-1
2023-12-20 01:00:00+00:00,loyola chicago,charleston southern,3.79,13,1
2023-12-30 01:00:00+00:00,north carolina,charleston southern,4.96,45,1
2024-01-04 00:00:00+00:00,charleston southern,presbyterian,1.63,-7,-1
2024-01-06 20:00:00+00:00,longwood,charleston southern,4.94,21,1
2024-01-11 00:00:00+00:00,gardner webb,charleston southern,4.03,-12,-1
2024-01-25 00:00:00+00:00,charleston southern,winthrop,0.08,-19,-1
2024-01-27 22:30:00+00:00,charleston southern,unc asheville,0.1,-6,-1
2024-02-01 00:00:00+00:00,radford,charleston southern,2.77,-3,-1
2024-02-03 19:00:00+00:00,charleston southern,longwood,1.06,6,1
2024-02-07 23:30:00+00:00,winthrop,charleston southern,5.92,21,1
2024-02-15 00:00:00+00:00,charleston southern,gardner webb,1.97,-8,-1
2024-02-17 21:30:00+00:00,unc asheville,charleston southern,5.9,31,1
2024-02-24 19:00:00+00:00,charleston southern,high point,0.38,-15,-1
2024-02-29 00:00:00+00:00,charleston southern,radford,3.23,1,1
2024-03-02 19:00:00+00:00,presbyterian,charleston southern,4.37,7,1
2024-11-05 00:00:00+00:00,clemson,charleston southern,2.94,27,1
2024-11-08 00:00:00+00:00,north florida,charleston southern,2.42,24,1
2024-11-15 18:00:00+00:00,charleston southern,ut rio grande valley,0.99,-10,-1
2024-11-16 17:00:00+00:00,vmi,charleston southern,2.23,11,1
2024-11-20 01:00:00+00:00,lsu,charleston southern,4.54,9,1
2024-11-23 19:00:00+00:00,charleston southern,furman,3.0,-21,-1
2024-11-28 00:30:00+00:00,georgia tech,charleston southern,2.61,24,1
2024-12-07 00:00:00+00:00,davidson,charleston southern,3.5,1,1
2024-12-10 00:00:00+00:00,south carolina,charleston southern,3.81,19,1
2024-12-20 00:00:00+00:00,north alabama,charleston southern,3.4,17,1
2024-12-22 20:30:00+00:00,georgia,charleston southern,4.17,16,1
2023-01-05 00:00:00+00:00,unc greensboro,chattanooga,2.93,12,1
2023-01-12 00:00:00+00:00,chattanooga,western carolina,3.02,19,1
2023-01-14 23:00:00+00:00,samford,chattanooga,5.15,1,1
2023-01-19 00:00:00+00:00,chattanooga,furman,2.37,-8,-1
2023-01-26 00:00:00+00:00,chattanooga,wofford,3.98,-5,-1
2023-02-02 00:00:00+00:00,furman,chattanooga,3.63,21,1
2023-02-04 19:00:00+00:00,western carolina,chattanooga,2.98,15,1
2023-02-09 00:00:00+00:00,chattanooga,the citadel,4.28,19,1
2023-02-11 20:30:00+00:00,chattanooga,mercer,4.43,17,1
2023-02-16 00:00:00+00:00,vmi,chattanooga,-0.34,-20,1
2023-02-18 17:00:00+00:00,chattanooga,unc greensboro,3.07,-17,-1
2023-02-23 00:00:00+00:00,chattanooga,samford,0.85,-5,-1
2023-02-26 00:00:00+00:00,wofford,chattanooga,2.02,12,1
2023-03-04 00:30:00+00:00,chattanooga,vmi,6.34,20,1
2023-03-04 23:00:00+00:00,samford,chattanooga,5.15,-3,-1
2023-03-06 00:05:00+00:00,wofford,chattanooga,2.02,-12,-1
2023-03-07 00:00:00+00:00,furman,chattanooga,3.63,9,1
2023-11-11 00:00:00+00:00,louisville,chattanooga,3.19,-10,-1
2023-11-24 19:00:00+00:00,chattanooga,evansville,3.61,-8,-1
2023-11-29 17:00:00+00:00,lipscomb,chattanooga,1.86,14,1
2024-01-04 00:30:00+00:00,samford,chattanooga,4.26,15,1
2024-01-07 00:00:00+00:00,chattanooga,furman,2.99,15,1
2024-01-12 00:00:00+00:00,chattanooga,vmi,5.07,48,1
2024-01-14 00:00:00+00:00,chattanooga,unc greensboro,3.85,-16,-1
2024-01-18 00:00:00+00:00,mercer,chattanooga,1.66,-14,-1
2024-01-25 00:00:00+00:00,wofford,chattanooga,1.75,-14,-1
2024-01-27 19:00:00+00:00,chattanooga,the citadel,3.0,28,1
2024-02-01 00:00:00+00:00,western carolina,chattanooga,1.88,-6,-1
2024-02-03 21:30:00+00:00,chattanooga,samford,1.74,-22,-1
2024-02-08 23:00:00+00:00,vmi,chattanooga,0.93,-4,-1
2024-02-10 21:00:00+00:00,unc greensboro,chattanooga,2.15,-28,-1
2024-02-18 19:00:00+00:00,furman,chattanooga,3.01,17,1
2024-02-22 00:00:00+00:00,chattanooga,wofford,4.25,16,1
2024-02-24 18:00:00+00:00,the citadel,chattanooga,3.0,9,1
2024-02-29 00:00:00+00:00,chattanooga,mercer,4.34,9,1
2024-03-02 19:00:00+00:00,chattanooga,western carolina,4.12,-19,-1
2024-03-09 23:00:00+00:00,chattanooga,wofford,4.25,18,1
2024-11-05 03:00:00+00:00,usc,chattanooga,3.52,26,1
2024-11-08 03:00:00+00:00,saint mary's,chattanooga,2.32,12,1
2024-11-26 00:00:00+00:00,chattanooga,tennessee,2.49,7,1
2024-11-27 19:00:00+00:00,chattanooga,bryant,3.3,8,1
2024-12-04 00:00:00+00:00,chattanooga,lipscomb,2.94,-18,-1
2024-12-13 01:00:00+00:00,evansville,chattanooga,2.39,-8,-1
2024-12-21 17:00:00+00:00,indiana,chattanooga,4.39,9,1
2023-01-01 20:00:00+00:00,temple,cincinnati,4.64,9,1
2023-01-08 20:00:00+00:00,cincinnati,houston,1.42,-13,-1
2023-01-12 02:00:00+00:00,cincinnati,east carolina,1.71,28,1
2023-01-14 21:00:00+00:00,smu,cincinnati,3.96,-2,-1
2023-01-19 00:00:00+00:00,south florida,cincinnati,3.29,-16,-1
2023-01-22 18:00:00+00:00,cincinnati,memphis,0.59,-7,-1
2023-02-02 00:00:00+00:00,cincinnati,tulsa,3.59,26,1
2023-02-04 17:00:00+00:00,cincinnati,ucf,2.72,9,1
2023-02-08 00:00:00+00:00,tulane,cincinnati,4.93,7,1
2023-02-12 00:00:00+00:00,cincinnati,south florida,2.71,19,1
2023-02-19 17:00:00+00:00,ucf,cincinnati,3.28,-2,-1
2023-02-23 00:00:00+00:00,cincinnati,temple,1.36,5,1
2023-02-26 19:00:00+00:00,memphis,cincinnati,5.41,3,1
2023-03-05 19:00:00+00:00,cincinnati,smu,2.04,23,1
2023-03-10 20:00:00+00:00,cincinnati,temple,1.36,30,1
2023-03-11 20:00:00+00:00,houston,cincinnati,4.58,21,1
2023-11-11 00:00:00+00:00,cincinnati,detroit mercy,2.6,32,1
2023-11-12 17:00:00+00:00,cincinnati,eastern washington,1.66,12,1
2023-11-19 19:00:00+00:00,cincinnati,northern kentucky,3.68,24,1
2023-11-23 00:00:00+00:00,cincinnati,georgia tech,3.51,35,1
2023-11-29 00:00:00+00:00,howard,cincinnati,4.45,-5,-1
2023-12-03 18:00:00+00:00,cincinnati,florida gulf coast,2.44,37,1
2023-12-13 00:00:00+00:00,cincinnati,bryant,3.29,32,1
2023-12-17 00:00:00+00:00,cincinnati,dayton,1.01,-14,-1
2023-12-20 00:00:00+00:00,cincinnati,merrimack,1.1,16,1
2023-12-23 00:00:00+00:00,cincinnati,stetson,2.89,8,1
2023-12-30 00:00:00+00:00,cincinnati,evansville,2.2,18,1
2024-01-10 00:00:00+00:00,cincinnati,texas,2.39,-1,-1
2024-01-17 00:00:00+00:00,cincinnati,tcu,1.5,4,1
2024-01-20 18:00:00+00:00,cincinnati,oklahoma,0.99,-4,-1
2024-01-28 00:00:00+00:00,cincinnati,ucf,1.42,11,1
2024-02-03 23:00:00+00:00,texas tech,cincinnati,4.48,-3,-1
2024-02-10 21:00:00+00:00,cincinnati,houston,1.45,-5,-1
2024-02-14 00:00:00+00:00,cincinnati,iowa,0.71,-9,-1
2024-02-17 21:00:00+00:00,ucf,cincinnati,4.58,-2,-1
2024-02-22 00:00:00+00:00,cincinnati,oklahoma,0.99,-4,-1
2024-02-24 20:00:00+00:00,tcu,cincinnati,4.5,18,1
2024-02-28 00:00:00+00:00,houston,cincinnati,4.55,8,1
2024-03-06 01:00:00+00:00,oklahoma,cincinnati,5.01,3,1
2024-03-09 19:00:00+00:00,cincinnati,west virginia,1.07,36,1
2024-03-12 19:00:00+00:00,cincinnati,west virginia,1.07,5,1
2024-03-14 01:30:00+00:00,kansas,cincinnati,4.21,-20,-1
2024-11-20 00:00:00+00:00,northern kentucky,cincinnati,3.68,-16,-1
2024-11-23 19:00:00+00:00,georgia tech,cincinnati,3.38,-23,-1
2024-12-03 23:30:00+00:00,villanova,cincinnati,2.81,8,1
2024-12-08 19:00:00+00:00,cincinnati,howard,0.95,17,1
2024-12-21 01:30:00+00:00,dayton,cincinnati,5.02,-7,-1
2023-01-05 02:00:00+00:00,virginia tech,clemson,1.58,-3,-1
2023-01-07 21:00:00+00:00,pittsburgh,clemson,3.09,-1,-1
2023-01-12 02:00:00+00:00,clemson,louisville,2.27,13,1
2023-01-14 22:00:00+00:00,clemson,duke,3.16,8,1
2023-01-18 02:00:00+00:00,wake forest,clemson,3.07,10,1
2023-01-21 23:00:00+00:00,clemson,virginia tech,4.42,1,1
2023-01-25 02:00:00+00:00,clemson,georgia tech,5.02,21,1
2023-01-28 22:00:00+00:00,florida,clemson,2.72,-1,-1
2023-02-11 19:10:00+00:00,north carolina,clemson,4.2,20,1
2023-02-16 00:00:00+00:00,clemson,florida,3.28,40,1
2023-02-19 00:00:00+00:00,louisville,clemson,3.73,10,1
2023-02-23 00:00:00+00:00,clemson,syracuse,3.67,18,1
2023-03-01 00:00:00+00:00,virginia,clemson,3.95,7,1
2023-03-05 01:00:00+00:00,clemson,notre dame,4.92,23,1
2023-03-11 02:42:00+00:00,virginia,clemson,3.95,20,1
2023-11-07 00:00:00+00:00,clemson,winthrop,0.94,22,1
2023-11-11 02:30:00+00:00,uab,clemson,4.16,-1,-1
2023-12-03 19:00:00+00:00,pittsburgh,clemson,3.09,-9,-1
2023-12-09 21:25:00+00:00,clemson,tcu,2.22,8,1
2023-12-16 20:00:00+00:00,memphis,clemson,4.11,2,1
2023-12-22 23:00:00+00:00,clemson,queens,1.77,30,1
2023-12-30 00:00:00+00:00,clemson,radford,3.7,35,1
2024-01-06 17:00:00+00:00,clemson,north carolina,2.09,-10,-1
2024-01-11 00:00:00+00:00,virginia tech,clemson,3.04,15,1
2024-01-17 02:00:00+00:00,clemson,georgia tech,3.78,-3,-1
2024-01-20 21:00:00+00:00,florida,clemson,3.56,-11,-1
2024-01-27 21:00:00+00:00,duke,clemson,3.77,1,1
2024-01-31 02:00:00+00:00,clemson,louisville,1.12,6,1
2024-02-03 19:00:00+00:00,clemson,virginia,4.25,-1,-1
2024-02-07 00:00:00+00:00,north carolina,clemson,3.91,-4,-1
2024-02-10 17:00:00+00:00,syracuse,clemson,2.95,-9,-1
2024-02-22 00:00:00+00:00,georgia tech,clemson,2.22,-24,-1
2024-02-25 00:45:00+00:00,clemson,florida,2.44,11,1
2024-02-28 00:00:00+00:00,clemson,pittsburgh,3.53,7,1
2024-03-03 00:45:00+00:00,notre dame,clemson,1.95,7,1
2024-03-06 00:00:00+00:00,clemson,syracuse,3.05,15,1
2024-03-09 23:00:00+00:00,wake forest,clemson,2.98,5,1
2024-11-09 00:00:00+00:00,clemson,saint francis,2.6,26,1
2024-11-13 00:00:00+00:00,clemson,eastern kentucky,2.71,13,1
2024-11-22 00:00:00+00:00,clemson,radford,3.55,28,1
2024-11-25 23:45:00+00:00,san francisco,clemson,1.41,-15,-1
2024-11-26 21:00:00+00:00,penn,clemson,2.25,-8,-1
2024-12-14 16:00:00+00:00,clemson,memphis,1.82,-5,-1
2024-12-21 19:00:00+00:00,clemson,wake forest,3.02,11,1
2023-01-07 20:45:00+00:00,marshall,coastal carolina,3.02,15,1
2023-01-13 00:00:00+00:00,old dominion,coastal carolina,5.14,-1,-1
2023-01-14 19:00:00+00:00,georgia,coastal carolina,5.09,34,1
2023-02-10 00:00:00+00:00,coastal carolina,marshall,2.98,-18,-1
2023-02-11 19:00:00+00:00,coastal carolina,james madison,0.26,-7,-1
2023-02-17 00:00:00+00:00,coastal carolina,georgia,0.91,9,1
2023-02-18 19:00:00+00:00,coastal carolina,texas,2.83,-3,-1
2023-02-23 00:00:00+00:00,georgia southern,coastal carolina,3.06,8,1
2023-02-25 00:30:00+00:00,troy,coastal carolina,4.25,21,1
2023-11-17 23:30:00+00:00,furman,coastal carolina,4.31,9,1
2023-11-26 19:00:00+00:00,coastal carolina,north carolina central,1.88,-12,-1
2023-12-02 21:00:00+00:00,coastal carolina,winthrop,0.84,-3,-1
2023-12-09 19:00:00+00:00,coastal carolina,wofford,2.23,-8,-1
2023-12-30 19:00:00+00:00,coastal carolina,troy,1.75,-7,-1
2024-01-05 01:00:00+00:00,texas,coastal carolina,2.37,-8,-1
2024-01-07 01:00:00+00:00,louisiana,coastal carolina,2.6,8,1
2024-01-25 00:00:00+00:00,coastal carolina,southern miss,1.76,-16,-1
2024-02-02 00:00:00+00:00,james madison,coastal carolina,4.3,38,1
2024-02-03 21:00:00+00:00,marshall,coastal carolina,2.85,17,1
2024-02-16 00:00:00+00:00,coastal carolina,georgia southern,3.42,7,1
2024-02-17 19:00:00+00:00,coastal carolina,marshall,3.15,7,1
2024-02-22 00:00:00+00:00,georgia,coastal carolina,4.0,1,1
2024-02-25 00:00:00+00:00,old dominion,coastal carolina,2.4,16,1
2024-03-02 00:30:00+00:00,coastal carolina,james madison,1.7,-10,-1
2024-03-07 20:00:00+00:00,louisiana,coastal carolina,2.6,14,1
2024-11-17 19:00:00+00:00,coastal carolina,jacksonville,2.2,-18,-1
2023-01-02 19:00:00+00:00,lehigh,colgate,3.56,-16,-1
2023-01-06 00:00:00+00:00,colgate,navy,4.57,14,1
2023-01-19 00:00:00+00:00,holy cross,colgate,1.32,-6,-1
2023-01-28 19:00:00+00:00,colgate,lafayette,4.07,12,1
2023-02-09 00:00:00+00:00,colgate,lehigh,2.44,28,1
2023-02-18 19:00:00+00:00,colgate,holy cross,4.68,23,1
2023-02-23 00:00:00+00:00,lafayette,colgate,1.93,-4,-1
2023-02-25 21:00:00+00:00,navy,colgate,1.43,-4,-1
2023-03-09 00:30:00+00:00,colgate,lafayette,4.07,18,1
2023-11-17 23:00:00+00:00,yale,colgate,3.64,18,1
2023-11-18 21:00:00+00:00,colgate,gardner webb,1.43,7,1
2023-11-22 19:00:00+00:00,colgate,harvard,1.63,-6,-1
2023-12-09 19:00:00+00:00,vermont,colgate,2.94,-6,-1
2023-12-17 18:00:00+00:00,illinois,colgate,4.45,17,1
2023-12-22 00:00:00+00:00,iona,colgate,3.31,20,1
2023-12-30 21:00:00+00:00,cornell,colgate,4.58,13,1
2024-01-06 18:00:00+00:00,navy,colgate,3.86,-8,-1
2024-01-11 00:00:00+00:00,colgate,lafayette,4.14,-5,-1
2024-02-03 17:00:00+00:00,colgate,navy,2.14,24,1
2024-02-15 00:00:00+00:00,colgate,holy cross,4.56,30,1
2024-02-19 23:00:00+00:00,lafayette,colgate,1.86,-5,-1
2024-02-29 00:00:00+00:00,holy cross,colgate,1.44,-19,-1
2024-03-02 17:00:00+00:00,lehigh,colgate,3.93,-3,-1
2024-03-08 00:00:00+00:00,colgate,holy cross,4.56,17,1
2024-03-13 23:00:00+00:00,colgate,lehigh,2.07,19,1
2024-11-09 19:00:00+00:00,drexel,colgate,3.56,17,1
2024-11-13 00:00:00+00:00,syracuse,colgate,4.34,2,1
2024-11-23 00:00:00+00:00,harvard,colgate,5.35,11,1
2024-11-28 00:00:00+00:00,unc wilmington,colgate,4.23,-13,-1
2024-12-05 00:00:00+00:00,colgate,cornell,1.51,-27,-1
2024-12-12 01:00:00+00:00,kentucky,colgate,3.74,11,1
2024-12-15 19:00:00+00:00,colgate,vermont,2.85,5,1
2024-12-22 18:00:00+00:00,colgate,iona,2.77,-6,-1
2023-01-06 02:00:00+00:00,colorado,oregon,3.19,27,1
2023-01-08 02:30:00+00:00,colorado,oregon,3.19,20,1
2023-01-13 02:00:00+00:00,usc,colorado,3.8,7,1
2023-01-15 01:00:00+00:00,ucla,colorado,2.92,14,1
2023-01-20 02:00:00+00:00,colorado,washington,2.74,-3,-1
2023-01-27 02:00:00+00:00,oregon,colorado,2.81,6,1
2023-01-29 03:30:00+00:00,oregon,colorado,2.81,8,1
2023-02-06 00:00:00+00:00,colorado,stanford,3.88,22,1
2023-02-12 03:00:00+00:00,utah,colorado,2.51,11,1
2023-02-24 02:00:00+00:00,colorado,usc,2.2,-19,-1
2023-02-26 21:00:00+00:00,colorado,ucla,3.08,-4,-1
2023-03-04 22:30:00+00:00,colorado,utah,3.49,9,1
2023-03-08 20:00:00+00:00,washington,colorado,3.26,-6,-1
2023-03-09 20:00:00+00:00,ucla,colorado,2.92,11,1
2023-11-07 00:30:00+00:00,colorado,towson,2.95,18,1
2023-11-15 02:00:00+00:00,colorado,milwaukee,2.52,27,1
2023-11-21 01:00:00+00:00,richmond,colorado,3.71,-5,-1
2023-11-21 21:00:00+00:00,colorado,florida,1.97,-6,-1
2023-11-26 19:00:00+00:00,colorado,iona,3.15,17,1
2023-12-03 22:00:00+00:00,colorado,pepperdine,3.66,25,1
2023-12-16 01:00:00+00:00,colorado,northern colorado,3.35,22,1
2023-12-22 00:00:00+00:00,colorado,utah tech,0.93,27,1
2023-12-31 19:00:00+00:00,colorado,washington,2.74,7,1
2024-01-14 03:00:00+00:00,colorado,usc,3.37,10,1
2024-01-19 03:30:00+00:00,colorado,oregon,4.41,16,1
2024-01-21 00:00:00+00:00,colorado,oregon,4.41,33,1
2024-01-25 04:00:00+00:00,washington,colorado,2.21,-17,-1
2024-01-27 22:00:00+00:00,washington,colorado,2.21,9,1
2024-02-03 22:00:00+00:00,utah,colorado,0.92,5,1
2024-02-18 03:00:00+00:00,usc,colorado,2.63,-3,-1
2024-02-25 02:00:00+00:00,colorado,utah,5.08,24,1
2024-03-04 02:00:00+00:00,colorado,stanford,5.31,10,1
2024-03-08 02:00:00+00:00,oregon,colorado,1.59,-4,-1
2024-03-09 22:00:00+00:00,oregon,colorado,1.59,-16,-1
2024-03-15 03:30:00+00:00,colorado,utah,5.08,14,1
2024-03-16 02:57:00+00:00,washington,colorado,2.21,-6,-1
2024-03-17 01:20:00+00:00,colorado,oregon,4.41,-7,-1
2024-11-05 02:00:00+00:00,colorado,eastern washington,2.01,20,1
2024-11-09 02:00:00+00:00,colorado,northern colorado,5.31,2,1
2024-11-17 19:00:00+00:00,colorado,harvard,2.93,22,1
2024-11-25 22:45:00+00:00,michigan,colorado,2.33,16,1
2024-11-27 19:30:00+00:00,iowa,colorado,3.81,28,1
2024-12-03 02:00:00+00:00,colorado,pacific,2.58,9,1
2024-12-08 01:00:00+00:00,colorado,colorado,4.08,17,1
2024-12-14 02:00:00+00:00,colorado,south dakota,3.97,11,1
2024-12-31 02:00:00+00:00,colorado,iowa,2.19,-10,-1
2023-01-05 03:30:00+00:00,nevada,colorado,4.9,11,1
2023-01-15 00:00:00+00:00,unlv,colorado,4.02,-1,-1
2023-01-19 03:30:00+00:00,colorado,san diego,2.22,-6,-1
2023-02-01 02:00:00+00:00,colorado,unlv,1.98,-12,-1
2023-02-05 01:00:00+00:00,colorado,utah,3.49,-9,-1
2023-02-22 04:00:00+00:00,san diego,colorado,3.78,19,1
2023-02-25 02:00:00+00:00,colorado,wyoming,3.05,13,1
2023-03-04 04:15:00+00:00,colorado,new mexico,0.52,8,1
2023-11-07 03:00:00+00:00,colorado,louisiana tech,3.29,8,1
2023-11-15 01:00:00+00:00,northern colorado,colorado,2.65,-19,-1
2023-11-23 21:00:00+00:00,creighton,colorado,2.72,-21,-1
2023-12-03 00:00:00+00:00,colorado,washington,2.74,5,1
2023-12-07 02:00:00+00:00,colorado,denver,0.97,10,1
2023-12-09 23:30:00+00:00,colorado,saint mary's,2.51,-3,-1
2023-12-23 03:00:00+00:00,loyola marymount,colorado,2.02,-9,-1
2024-01-03 03:30:00+00:00,colorado,new mexico,3.11,8,1
2024-01-07 02:00:00+00:00,utah,colorado,0.92,5,1
2024-01-25 03:30:00+00:00,nevada,colorado,4.81,13,1
2024-01-31 02:00:00+00:00,colorado,san diego,3.25,8,1
2024-02-14 02:00:00+00:00,san diego,colorado,2.75,16,1
2024-02-17 22:40:00+00:00,colorado,utah,5.08,20,1
2024-02-25 01:00:00+00:00,unlv,colorado,2.31,6,1
2024-02-28 03:30:00+00:00,colorado,nevada,1.19,-3,-1
2024-03-02 21:00:00+00:00,colorado,wyoming,3.3,8,1
2024-03-15 01:12:00+00:00,nevada,colorado,4.81,-7,-1
2024-03-16 03:59:00+00:00,new mexico,colorado,2.89,13,1
2024-11-05 02:30:00+00:00,colorado,north dakota,3.63,26,1
2024-11-09 02:30:00+00:00,colorado,tennessee,3.71,8,1
2024-11-13 02:00:00+00:00,colorado,denver,3.0,9,1
2024-11-23 02:00:00+00:00,colorado,uc riverside,4.4,-2,-1
2024-11-28 23:30:00+00:00,colorado,washington,3.79,-6,-1
2024-12-05 02:00:00+00:00,colorado,loyola marymount,5.76,29,1
2024-12-15 00:30:00+00:00,colorado,vcu,3.11,-8,-1
2024-12-18 02:00:00+00:00,colorado,radford,4.5,10,1
2024-12-21 22:00:00+00:00,nevada,colorado,4.81,-2,-1
2024-12-28 20:00:00+00:00,colorado,new mexico,3.11,-8,-1
2023-01-07 00:00:00+00:00,columbia,princeton,1.75,-19,-1
2023-01-14 18:00:00+00:00,harvard,columbia,4.37,22,1
2023-01-16 17:00:00+00:00,columbia,cornell,1.79,-17,-1
2023-01-28 19:00:00+00:00,dartmouth,columbia,3.59,10,1
2023-02-04 23:00:00+00:00,princeton,columbia,4.25,22,1
2023-02-12 00:00:00+00:00,yale,columbia,4.64,31,1
2023-02-18 00:00:00+00:00,columbia,harvard,1.63,-18,-1
2023-02-19 00:00:00+00:00,columbia,dartmouth,2.41,6,1
2023-03-04 19:00:00+00:00,cornell,columbia,4.21,14,1
2023-11-07 00:00:00+00:00,providence,columbia,4.85,19,1
2023-11-18 18:00:00+00:00,temple,columbia,4.46,-5,-1
2023-11-25 18:00:00+00:00,columbia,maine,4.46,19,1
2023-12-03 17:00:00+00:00,new hampshire,columbia,2.55,9,1
